name,type
snakepit2_synth,rle
snakesiameselongsnake,cells
snakesiameselongsnake,rle
snakesiamesesnake,cells
snakesiamesesnake,rle
snakesiamesesnake_synth,rle
snakesiameseverylongsnake,cells
snakesiameseverylongsnake,rle
snakewithfeather,cells
snakewithfeather,rle
snakewithfeather_synth,rle
snark,cells
snark,rle
snark64,cells
snark64,rle
snark_synth,rle
snarkbreaker,rle
snarkcatalystvariants,cells
snarkcatalystvariants,rle
snarkmaker,rle
snarkweldsyringe117cells,cells
snarkweldsyringe117cells,rle
snorkelloop,cells
snorkelloop,rle
snorkelloop_synth,rle
soba,cells
soba,rle
sokweshuttle,rle
solifuge,rle
sombreros,cells
sombreros,rle
spacefiller1,cells
spacefiller1,rle
spacefiller2,cells
spacefiller2,rle
spacefillersynthactivation,rle
spacenonfiller,cells
spacenonfiller,rle
spacenonfillerplusdiehard,cells
spacenonfillerplusdiehard,rle
spacerake,cells
spacerake,rle
spaghettimonster,rle
spaghettimonstereater,rle
sparkcoil,cells
sparkcoil,rle
sparkcoil_synth,rle
sparkingeaters,cells
sparkingeaters,rle
sparky,cells
sparky,rle
sparsecordership,rle
spartangtoh,rle
spartangtomwss,rle
spartangtowtoh,cells
spartangtowtoh,rle
speedbooster,cells
speedbooster,rle
speeddemonoid,mc
speedtunnel,cells
speedtunnel,rle
spentomino,rle
sphere,rle
spider,cells
spider,rle
spider_synth,rle
spiral,cells
spiral,rle
spiralgrowth,rle
sprayer,rle
sprayerknightwave,rle
sqrtgun,rle
squaredance,cells
squaredance,rle
squaredancestabilization,cells
squaredancestabilization,rle
ssol,mc
stairstephexomino,cells
stairstephexomino,rle
stairstephexomino_synth,rle
stairstephexominogenerator,cells
stairstephexominogenerator,rle
star,cells
star,rle
star_synth,rle
stargate,cells
stargate,rle
stargateteleporting,rle
stargatewithlightweightspaceships,rle
starwithblocks,rle
statorlessp3,cells
statorlessp3,rle
statorlessp5,cells
statorlessp5,rle
statorlessp6,cells
statorlessp6,rle
statorlessp86,rle
stillater,cells
stillater,rle
stillater_synth,rle
stilllifepiseeds,cells
stilllifepiseeds,rle
stilllifes,rle
stilllifetagalong,cells
stilllifetagalong,rle
stopandgo,cells
stopandgo,rle
stopandrestart,cells
stopandrestart,rle
stravinsky,cells
stravinsky,rle
strictlyvolatilep4,rle
strictlyvolatilep6,cells
strictlyvolatilep6,rle
succ,mc
superfountain,cells
superfountain,rle
superloaf,cells
superloaf,rle
supermango,cells
supermango,rle
superpond,cells
superpond,rle
surprise,cells
surprise,rle
sw1t43,cells
sw1t43,rle
swan,cells
swan,rle
swanboatstretcher,cells
swanboatstretcher,rle
swanweldgoose,cells
swanweldgoose,rle
swine,cells
swine,rle
switchablelwssgun,rle
switchengine,cells
switchengine,rle
switchengine_synth,rle
switchenginechannel,cells
switchenginechannel,rle
switchenginepingpong,rle
switchwave,rle
swminus2,cells
swminus2,rle
swminus2t21,cells
swminus2t21,rle
symmetricalsynapse,cells
symmetricalsynapse,rle
symmetricalsynapsepredecessor,cells
symmetricalsynapsepredecessor,rle
symmetricscorpion,cells
symmetricscorpion,rle
symmetricscorpion_synth,rle
syringe,cells
syringe,rle
syringe_synth,rle
syringegliderextraction,rle
syringegtoh,rle
syringegtoh_synth,rle
t1point5infinitegrowth,rle
t1point5infinitegrowth2,rle
table,cells
table,rle
tableanddock,cells
tableanddock,rle
tableandtable,cells
tableandtable,rle
tableandtable_synth,rle
tablecloth,cells
tablecloth,rle
tablecloth_stabilizations,rle
tableclothagarstabilizations,cells
tableclothagarstabilizations,rle
tableclotheat,cells
tableclotheat,rle
tableontable,cells
tableontable,rle
tableontable_synth,rle
tacoeater,cells
tacoeater,rle
tail,cells
tail,rle
tannersp45,cells
tannersp45,rle
tannersp46,cells
tannersp46,rle
tannersp46_gun,rle
tannersp46_synth,rle
tannersp46gun,cells
tannersp46gun,rle
tapeworm,cells
tapeworm,rle
tarantula,cells
tarantula,rle
teardrop,cells
teardrop,rle
teardrop_synth,rle
teardropwithbeehive,cells
teardropwithbeehive,rle
teardropwithcape,cells
teardropwithcape,rle
teardropwithclaw,cells
teardropwithclaw,rle
technician,cells
technician,rle
tee,cells
tee,rle
teeth,cells
teeth,rle
telegraphfuse-torus,rle
telegraphfuse,rle
tempest,cells
tempest,rle
temporalsymmetrytypes,rle
testtubebaby,cells
testtubebaby,rle
testtubebaby_synth,rle
tetheredrake,rle
tetradecathlon,cells
tetradecathlon,rle
tetraloaf1,rle
tetraplets,rle
tetrominoes,cells
tetrominoes,rle
thirteenloop,cells
thirteenloop,rle
thirteenloop_synth,rle
threequarterstrafficlightcatalyst,cells
threequarterstrafficlightcatalyst,rle
thumb1,cells
thumb1,rle
thumb1_synth,rle
thumb1onp129rpentominohassler,rle
thumb1onqueenbeeshuttle,cells
thumb1onqueenbeeshuttle,rle
thumb2,cells
thumb2,rle
thunderbird,cells
thunderbird,rle
thunderbird_synth,rle
timebomb,cells
timebomb,rle
titanictoroidaltraveler,cells
titanictoroidaltraveler,rle
tloglogtgrowth,rle
tlogtgrowth,rle
tlogtsquared,rle
tnosedp4,cells
tnosedp4,rle
tnosedp4_synth,rle
tnosedp4on48p31,cells
tnosedp4on48p31,rle
tnosedp4on56p27,cells
tnosedp4on56p27,rle
tnosedp4smaller,cells
tnosedp4smaller,rle
tnosedp5,cells
tnosedp5,rle
tnosedp6,cells
tnosedp6,rle
tnosedp6_synth,rle
tnosedp7,cells
tnosedp7,rle
tnosep8sparker,cells
tnosep8sparker,rle
tnp4v,cells
tnp4v,rle
toad,cells
toad,rle
toad_synth,rle
toadescorts,rle
toadflipper,cells
toadflipper,rle
toadflipperandescorter,cells
toadflipperandescorter,rle
toadinductioncoil,cells
toadinductioncoil,rle
toadinductioncoil2,cells
toadinductioncoil2,rle
toadsucker,cells
toadsucker,rle
toadsynth,rle
toaster,cells
toaster,rle
toggleablegun,rle
togglecircuit,rle
tonethirdinfinitgrowth,rle
torus,rle
totalaperiodic,cells
totalaperiodic,rle
totalperiodic,cells
totalperiodic,rle
tpentomino,rle
trafficcircle,cells
trafficcircle,rle
trafficjam,cells
trafficjam,rle
trafficlight,cells
trafficlight,rle
trafficlight_synth,rle
trafficlightevolutions1,cells
trafficlightevolutions1,rle
trafficlightevolutions2,rle
trafficlightextrudereaction,cells
trafficlightextrudereaction,rle
trafficlighthasslers,rle
trafficlighthitsblock,cells
trafficlighthitsblock,rle
trafficlighthitsblock2,cells
trafficlighthitsblock2,rle
trafficlighthitsblock3,cells
trafficlighthitsblock3,rle
trafficlighthitsblock4,cells
trafficlighthitsblock4,rle
trafficlighthitsblock5,cells
trafficlighthitsblock5,rle
trafficlighthitsblock6,cells
trafficlighthitsblock6,rle
trafficlightsextruder,rle
transbargewithnine,cells
transbargewithnine,rle
transbargewithtail,cells
transbargewithtail,rle
transbargewithtail_synth,rle
transbeaconandcap,cells
transbeaconandcap,rle
transbeaconandcap_synth,rle
transbeaconanddock,cells
transbeaconanddock,rle
transbeaconanddock_synth,rle
transbeaconandtable,cells
transbeaconandtable,rle
transbeaconandtable_synth,rle
transbeacondownonlongbookend,cells
transbeacondownonlongbookend,rle
transbeacondownonlonghook,cells
transbeacondownonlonghook,rle
transbeacononcap,cells
transbeacononcap,rle
transbeaconondock,cells
transbeaconondock,rle
transbeaconontable,cells
transbeaconontable,rle
transbeaconuponlongbookend,cells
transbeaconuponlongbookend,rle
transbeaconuponlonghook,cells
transbeaconuponlonghook,rle
transbipoleontable,cells
transbipoleontable,rle
transblockandlonghookeatingtub,cells
transblockandlonghookeatingtub,rle
transblockandlonghookeatingtub_synth,rle
transblockoncandlefrobra,cells
transblockoncandlefrobra,rle
transblockoncuphook,cells
transblockoncuphook,rle
transblockonlongbookend,cells
transblockonlongbookend,rle
transblockonlongbookend_synth,rle
transblockonlonghook,cells
transblockonlonghook,rle
transblockonlonghook_synth,rle
transblockonlonghookeatingtub,cells
transblockonlonghookeatingtub,rle
transboatamphisbaena,cells
transboatamphisbaena,rle
transboatanddock,cells
transboatanddock,rle
transboatandtable,rle
transboatdownonlongbookend,cells
transboatdownonlongbookend,rle
transboatlinetub,cells
transboatlinetub,rle
transboatoncap,cells
transboatoncap,rle
transboatondock,cells
transboatondock,rle
transboatontable,cells
transboatontable,rle
transboatontable_synth,rle
transboattranslinehook,cells
transboattranslinehook,rle
transboattranslinetub,cells
transboattranslinetub,rle
transboatuponlongbookend,cells
transboatuponlongbookend,rle
transboatwithlong3tail,cells
transboatwithlong3tail,rle
transboatwithlong4tail,cells
transboatwithlong4tail,rle
transboatwithnine,cells
transboatwithnine,rle
transboatwithnine_synth,rle
transboatwithtail,cells
transboatwithtail,rle
transboatwithtail_synth,rle
transbookendandbun,cells
transbookendandbun,rle
transbookendandwing,cells
transbookendandwing,rle
transbunanddove,cells
transbunanddove,rle
transbunandwing,cells
transbunandwing,rle
transbunbridgeloaf,cells
transbunbridgeloaf,rle
transcarrierdownontable,cells
transcarrierdownontable,rle
transcarriertie,cells
transcarriertie,rle
transcarriertiesnake,cells
transcarriertiesnake,rle
transcarrierupontable,cells
transcarrierupontable,rle
transfusewithtwotails,cells
transfusewithtwotails,rle
transfusewithtwotails_synth,rle
transhookandrbee,cells
transhookandrbee,rle
transloafontable,cells
transloafontable,rle
transloafwithnine,cells
transloafwithnine,rle
transloafwithtail,cells
transloafwithtail,rle
transloafwithtail_synth,rle
translong3hookwithtail,cells
translong3hookwithtail,rle
translong4hookwithtail,cells
translong4hookwithtail,rle
translongbargewithtail,cells
translongbargewithtail,rle
translongboatwithnine,cells
translongboatwithnine,rle
translongboatwithtail,cells
translongboatwithtail,rle
transmangowithtail,cells
transmangowithtail,rle
transmirroredbookend,cells
transmirroredbookend,rle
transmirroredbun,cells
transmirroredbun,rle
transmirroredcap,cells
transmirroredcap,rle
transmirroredrbee,cells
transmirroredrbee,rle
transmirroredrbee_synth,rle
transmirroredwing,cells
transmirroredwing,rle
transparentblockreaction,cells
transparentblockreaction,rle
transqueenbeeshuttle,cells
transqueenbeeshuttle,rle
transrbeeandrloaf,cells
transrbeeandrloaf,rle
transrotatedbookend,cells
transrotatedbookend,rle
transrotatedbookendsiamesetable,cells
transrotatedbookendsiamesetable,rle
transrotatedbun,cells
transrotatedbun,rle
transrotatedrbee,cells
transrotatedrbee,rle
transrotatedrbee_synth,rle
transshipondock,cells
transshipondock,rle
transshipontable,cells
transshipontable,rle
transskewedpoles,cells
transskewedpoles,rle
transsnakeonbookend,cells
transsnakeonbookend,rle
transsnakeonbun,cells
transsnakeonbun,rle
transsnakeonbunpredecessor,cells
transsnakeonbunpredecessor,rle
transsnaketie,cells
transsnaketie,rle
transsnaketiewithship,cells
transsnaketiewithship,rle
transtripoleontable,rle
transtubwithlong3tail,cells
transtubwithlong3tail,rle
transtubwithlong4tail,cells
transtubwithlong4tail,rle
transtumblingttetson,cells
transtumblingttetson,rle
transverylongfusewithtwotails,cells
transverylongfusewithtwotails,rle
transverylonghookwithnine,cells
transverylonghookwithnine,rle
transverylonghookwithtail,cells
transverylonghookwithtail,rle
tredecapole,cells
tredecapole,rle
tremisnark,cells
tremisnark,rle
trianglegreyship,rle
triblock,cells
triblock,rle
tricetongs,cells
tricetongs,rle
tricetongs_synth,rle
triloaf2,cells
triloaf2,rle
triplecandelabra,cells
triplecandelabra,rle
triplecaterer,cells
triplecaterer,rle
triplepseudostilllife,cells
triplepseudostilllife,rle
triplets,rle
tripole,cells
tripole,rle
tripole_synth,rle
tripoletieship,cells
tripoletieship,rle
tritoad,cells
tritoad,rle
truep5hwvolcano,cells
truep5hwvolcano,rle
truep6honeyfarmhassler,rle
trueperiod22gun,cells
trueperiod22gun,rle
trueperiod24gun,cells
trueperiod24gun,rle
trueperiod54gun,cells
trueperiod54gun,rle
trueperiod55gun,cells
trueperiod55gun,rle
trueperiod57gun1engine,cells
trueperiod57gun1engine,rle
ttetromino,cells
ttetromino,rle
ttetrominoandblock2beethoven,cells
ttetrominoandblock2beethoven,rle
ttetrominotlife,cells
ttetrominotlife,rle
tub,cells
tub,rle
tub_synth,rle
tubbendlinetub,cells
tubbendlinetub,rle
tubber,cells
tubber,rle
tubcislinetub,cells
tubcislinetub,rle
tubeater1,cells
tubeater1,rle
tubgenerator,cells
tubgenerator,rle
tubseatingphoenix,cells
tubseatingphoenix,rle
tubstretcherc124,rle
tubstretcherc124b,rle
tubtesttubebaby,cells
tubtesttubebaby,rle
tubtesttubebaby_synth,rle
tubtranslinetub,cells
tubtranslinetub,rle
tubwithcistail,cells
tubwithcistail,rle
tubwithextralongtail,cells
tubwithextralongtail,rle
tubwithlong3tail,cells
tubwithlong3tail,rle
tubwithlong4tail,cells
tubwithlong4tail,rle
tubwithlongcistail,cells
tubwithlongcistail,rle
tubwithlonglongtail,cells
tubwithlonglongtail,rle
tubwithlonglongtail_synth,rle
tubwithlongtail,cells
tubwithlongtail,rle
tubwithlongtail_synth,rle
tubwithnine,cells
tubwithnine,rle
tubwithtail,cells
tubwithtail,rle
tubwithtail_synth,rle
tubwithtailsiamesesnake,cells
tubwithtailsiamesesnake,rle
tubwithtailwithcape,cells
tubwithtailwithcape,rle
tubwithtwodowncistails,cells
tubwithtwodowncistails,rle
tubwithtwodowntranstails,cells
tubwithtwodowntranstails,rle
tubwithtwoupcistails,cells
tubwithtwoupcistails,rle
tubwithtwouptranstails,cells
tubwithtwouptranstails,rle
tubwithverylongtail,cells
tubwithverylongtail,rle
tumbler,cells
tumbler,rle
tumbler_synth,rle
tumbleron70p26,cells
tumbleron70p26,rle
tumbleronrichsp16,cells
tumbleronrichsp16,rle
tumblingttetson,cells
tumblingttetson,rle
turingmachine,rle
turners,cells
turners,rle
turningtoads,cells
turningtoads,rle
turtle,cells
turtle,rle
turtletagalong,rle
turtlewithtagalong,rle
twelveloop,cells
twelveloop,rle
twelveloop_synth,rle
twinbeesshuttle,cells
twinbeesshuttle,rle
twinbeesshuttle_synth,rle
twinbeesshuttleinteractions,rle
twinbeesshuttleon21p4.1,cells
twinbeesshuttleon21p4.1,rle
twinbeesshuttleon22p4.3,rle
twinbeesshuttleonp146piheptominohassler,cells
twinbeesshuttleonp146piheptominohassler,rle
twinbeesshuttlepairp46gun,cells
twinbeesshuttlepairp46gun,rle
twinbeesshuttleshasslingblinker,rle
twinbeesshuttlespark,cells
twinbeesshuttlespark,rle
twinbeesshuttlesparklwssturn,cells
twinbeesshuttlesparklwssturn,rle
twinbeesshuttlev2,cells
twinbeesshuttlev2,rle
twinbeevariants,rle
twinhat,cells
twinhat,rle
twinhat_synth,rle
twinhatgenerators1,cells
twinhatgenerators1,rle
twinhatgenerators2,cells
twinhatgenerators2,rle
twinprimecalculator,cells
twinprimecalculator,rle
twirlingttetsons2,cells
twirlingttetsons2,rle
twirlingttetsons2_synth,rle
twirlingttetsons2stable,cells
twirlingttetsons2stable,rle
twirlingttetsonsii,rle
two112p51hasslesahive,rle
twoblinkerstodomino,cells
twoblinkerstodomino,rle
twoblockershasslingrpentomino,cells
twoblockershasslingrpentomino,rle
twoblockershasslingrpentomino_synth,rle
twocisgriddleswtwotubs,cells
twocisgriddleswtwotubs,rle
twocisgriddleswtwotubs_synth,rle
twoeaters,cells
twoeaters,rle
twoeaters_synth,rle
twogabrielsp138hasslingblock,cells
twogabrielsp138hasslingblock,rle
twoglidermess,cells
twoglidermess,rle
twoglidermess_synth,rle
twoglidersyntheses,rle
twogun,cells
twogun,rle
twohwssdraggingboat,cells
twohwssdraggingboat,rle
twolongshillelaghs,cells
twolongshillelaghs,rle
twoprelhasslers,cells
twoprelhasslers,rle
twopulsarquadrants,cells
twopulsarquadrants,rle
twopulsarquadrants_synth,rle
twotempestshasslingzhexomino,cells
twotempestshasslingzhexomino,rle
twotransgriddleswithtwotubs_synth,rle
twotransgriddleswtwotubs,cells
twotransgriddleswtwotubs,rle
unconstructiblestilllife,cells
unconstructiblestilllife,rle
unconstructiblestilllife2,cells
unconstructiblestilllife2,rle
unconstructiblestilllifepop278,cells
unconstructiblestilllifepop278,rle
undecapole,cells
undecapole,rle
undecominotoglider,cells
undecominotoglider,rle
unicycle,cells
unicycle,rle
unicycle_synth,rle
unidimensional2unidimensional1,cells
unidimensional2unidimensional1,rle
unidimensional2unidimensional2,rle
unidimensional4glidergenerator,cells
unidimensional4glidergenerator,rle
unidimensional6glidergenerator,cells
unidimensional6glidergenerator,rle
unidimensionalfourgliders,rle
unidimensionalinfinitegrowth,cells
unidimensionalinfinitegrowth,rle
unidimensionalnothing,rle
unidimensionalpentadecathlon,rle
unidimensionalpentadecathlonpredecessor,cells
unidimensionalpentadecathlonpredecessor,rle
unidimensionalsixgliders,rle
unidimensionaltumbler,rle
unidimensionaltumblerpredecessor,cells
unidimensionaltumblerpredecessor,rle
uninterestingp24,cells
uninterestingp24,rle
uniquefatherproblemsolved,rle
universalturingmachine,rle
unix,cells
unix,rle
unix_synth,rle
unixon30p25,cells
unixon30p25,rle
unixon34p14shuttle,cells
unixon34p14shuttle,rle
unixon41p7.2,cells
unixon41p7.2,rle
unixon74p127,cells
unixon74p127,rle
unixoncharitysp16,cells
unixoncharitysp16,rle
unixonmerzenichsp31,cells
unixonmerzenichsp31,rle
unixonp129rpentominohassler,rle
unixonp45piheptominohassler,cells
unixonp45piheptominohassler,rle
unixonp76piheptominohassler,cells
unixonp76piheptominohassler,rle
unixonrichsp16,cells
unixonrichsp16,rle
unnamed7wsssidecarwithforwardlwss,cells
unnamed7wsssidecarwithforwardlwss,rle
unnamedsmalllakerelative,cells
unnamedsmalllakerelative,rle
unsynthesizableoscillator1,cells
unsynthesizableoscillator1,rle
updoveondove,cells
updoveondove,rle
updoveondove_synth,rle
upentomino,rle
upsnakeontable,cells
upsnakeontable,rle
upwingonwing,cells
upwingonwing,rle
ur38bconduit,cells
ur38bconduit,rle
uturner,cells
uturner,rle
uturnerpredecessor,cells
uturnerpredecessor,rle
uturnerpredecessor2,cells
uturnerpredecessor2,rle
vacuumgun,cells
vacuumgun,rle
vacuumgunextended,rle
vacuumgunpulling,cells
vacuumgunpulling,rle
vasesiamesehat,rle
vasesiamesehat_synth,rle
venetianblinds,cells
venetianblinds,rle
verylongbarge,cells
verylongbarge,rle
verylongbarge_synth,rle
verylongboat,cells
verylongboat,rle
verylongboat_synth,rle
verylongboatsplitter,cells
verylongboatsplitter,rle
verylongcanoe,cells
verylongcanoe,rle
verylongcanoe_synth,rle
verylongcishookwithtail,cells
verylongcishookwithtail,rle
verylongcisshillelagh,cells
verylongcisshillelagh,rle
verylongclawwithtail,cells
verylongclawwithtail,rle
verylongclock,cells
verylongclock,rle
verylonghookwithtail,cells
verylonghookwithtail,rle
verylonghookwithtail_synth,rle
verylonghouse,cells
verylonghouse,rle
verylongintegral,cells
verylongintegral,rle
verylongmelusine,cells
verylongmelusine,rle
verylongprodigal,cells
verylongprodigal,rle
verylongshillelagh,cells
verylongshillelagh,rle
verylongshillelagh_synth,rle
verylongship,cells
verylongship,rle
verylongshipgenerator,cells
verylongshipgenerator,rle
verylongsnake,cells
verylongsnake,rle
verylongsnake_synth,rle
vex,cells
vex,rle
vexstabilisation,rle
vgun,rle
voldiag,cells
voldiag,rle
vpentomino,rle
vspark,cells
vspark,rle
vspark_synth,rle
vsparkblocktoglider,cells
vsparkblocktoglider,rle
wainwrightstagalong,cells
wainwrightstagalong,rle
walrus,cells
walrus,rle
walruseater,cells
walruseater,rle
walrustoglider,rle
waltz,cells
waltz,rle
washerwoman,cells
washerwoman,rle
washingmachine,cells
washingmachine,rle
washingmachine_synth,rle
wasp,cells
wasp,rle
waterbear,zip
waterstrider,rle
wavefront,cells
wavefront,rle
waveguide1,cells
waveguide1,rle
wavestretcher,rle
weekender,cells
weekender,rle
weekender_synth,rle
weekenderaddp21tagalong,cells
weekenderaddp21tagalong,rle
weekenderdistaff,rle
weekenderp21addremovepuffer,cells
weekenderp21addremovepuffer,rle
weekendertagalong,rle
weldedgeese,cells
weldedgeese,rle
wfx46h,cells
wfx46h,rle
whybother,cells
whybother,rle
whynot,cells
whynot,rle
whynot_synth,rle
wickstretcher1,cells
wickstretcher1,rle
wickstretcher1variant,cells
wickstretcher1variant,rle
wilma,cells
wilma,rle
windmill,cells
windmill,rle
wing,cells
wing,rle
wing_synth,rle
wingextended,rle
wings,cells
wings,rle
wingspaceship,cells
wingspaceship,rle
wingspaceshipextended,cells
wingspaceshipextended,rle
wingstagalongs,rle
wingstagalongs2,rle
workerbee,cells
workerbee,rle
workerbee_synth,rle
worm,cells
worm,rle
wpentomino,rle
wswminus3,rle
wwei23backrake,cells
wwei23backrake,rle
x66,cells
x66,rle
x66_half,rle
x66_synth,rle
xp2_350k0l51zw32,cells
xp2_350k0l51zw32,rle
